"";"DATE";"HDenomination";"HMotifs";"CEDenominationsMotifs";"NormCEDenominationsMotifs";"CEMotifsDenominations";"NormCEMotifsDenominations";"MI"
"horned.skull";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"horse";390;2,05631647434702;0,261416444446042;1,99535116582293;0,970352176192408;0,200451135921953;0,766788548236594;0,0609653085240898
"horse.rein";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"hound";390;2,05631647434702;0,0347133105978843;2,04998390726106;0,996920431672382;0,028380743511927;0,817575247739602;0,00633256708595731
"hunter";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"hydria";390;2,05631647434702;0,0347133105978843;2,03233093063051;0,988335674972342;0,0107277668813737;0,309039002521053;0,0239855437165106
"incense.burner";390;2,05631647434702;0,0616067104727902;2,04358451426414;0,993808365472089;0,0488747503899103;0,793334849642666;0,0127319600828799
"incuse.square";390;2,05631647434702;0,532816209189548;1,93585675574249;0,941419659810497;0,412356490585019;0,773918817545441;0,120459718604529
"Iocastus";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"Ionic.capital";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"Ionic.column";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"ivy";390;2,05631647434702;0,0855285935357957;2,03711671540618;0,990663033059181;0,0663288345949553;0,775516489315298;0,0191997589408404
"javelin";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"jug";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"kantharos";390;2,05631647434702;0,128038407537668;2,02422060992693;0,984391573563459;0,0959425431175758;0,749326276096884;0,0320958644200919
"ketos";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"king";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"kithara";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"Kore";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"krater";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"labyrinth";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"ladle";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"lagobolon";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"laurel";390;2,05631647434702;0,0616067104727902;2,03864419851583;0,99140585797388;0,0439344346416011;0,713143654391441;0,0176722758311891
"leaf";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"Leucaspis";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"libation.vessel";390;2,05631647434702;0,0347133105978843;2,04998390726106;0,996920431672382;0,028380743511927;0,817575247739602;0,00633256708595731
"linear.circle.ornament";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"linear.square.ornament";390;2,05631647434702;0,0347133105978843;2,02160316374914;0,983118692559759;0;0;0,0347133105978843
"lion";390;2,05631647434702;0,200166111988572;2,02432598676128;0,984442818999494;0,168175624402833;0,840180301910618;0,0319904875857389
"lion.mask";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"lizard";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"locust";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"lotus";390;2,05631647434702;0,0347133105978843;2,04998390726106;0,996920431672382;0,028380743511927;0,817575247739602;0,00633256708595731
"Lucilla";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"lyre";390;2,05631647434702;0,10750939575384;2,01331868742777;0,979089898147655;0,0645116088345885;0,600055542887603;0,0429977869192513
"Macedonian.man";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"Maenad";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"male.pubes";390;2,05631647434702;0,0347133105978843;2,04998390726106;0,996920431672382;0,028380743511927;0,817575247739602;0,00633256708595731
"man";390;2,05631647434702;0,128038407537668;2,02646131842786;0,985481244598479;0,0981832516185057;0,766826560144628;0,029855155919162
"man.headed.bull";390;2,05631647434702;0,275463905473083;1,94962126682305;0,94811343056625;0,168768697949113;0,612670824002398;0,106695207523971
"man.headed.goat";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"marsh.bird";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"Medea";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"Medusa";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"Melquarth";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"Minotaur";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"monster";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"mule";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"murex.shell";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"mussel.shell";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"nail.studded.square";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"naval.standard";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"Nike";390;2,05631647434702;0,246902355546903;1,96747865597207;0,956797594395987;0,15806453717195;0,640190478627989;0,0888378183749543
"nymph";390;2,05631647434702;0,351420287992419;1,85052349259332;0,899921542077294;0,145627306238716;0,414396411404276;0,205792981753704
"nymph.Cyane";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"nymph.Cyme";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"nymph.Euboea";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"nymph.Hesperia";390;2,05631647434702;0,0347133105978843;2,03233093063051;0,988335674972342;0,0107277668813737;0,309039002521053;0,0239855437165106
"nymph.Histiaea";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"nymph.Kamarina";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"nymph.Larissa";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"nymph.Peirene";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"nymph.Segesta";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"nymph.Sinope";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"nymph.Terina";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"obelisk";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"octopus";390;2,05631647434702;0,0855285935357957;2,02879965266528;0,986618391660516;0,0580117718540549;0,678273422440598;0,0275168216817412
"oenochoe";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"oikist";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"olive";390;2,05631647434702;0,0855285935357957;2,03881300421913;0,991487949279088;0,068025123407907;0,795349491856626;0,0175034701278878
"omphalos";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"owl";390;2,05631647434702;0,275463905473083;1,98039897451775;0,963080828862505;0,199546405643815;0,724401279728872;0,0759174998292687
"ox";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"Palladium";390;2,05631647434702;0,0347133105978843;2,04623430071687;0,995096973760641;0,0246311369677357;0,709558856343621;0,0100821736301486
"Pallas";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"palm";390;2,05631647434702;0,0616067104727902;2,03864419851583;0,99140585797388;0,0439344346416011;0,713143654391441;0,0176722758311891
"palmette";390;2,05631647434702;0,0347133105978843;2,04998390726106;0,996920431672382;0,028380743511927;0,817575247739602;0,00633256708595731
"Pan";390;2,05631647434702;0,0855285935357957;2,02879965266528;0,986618391660516;0,0580117718540549;0,678273422440598;0,0275168216817412
"panther";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"parsley";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"pattern";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"patterned.incuse";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"Pegasus";390;2,05631647434702;0,518535161331943;1,77674906741932;0,864044562004261;0,23896775440424;0,460851591607426;0,279567406927704
"pellet";390;2,05631647434702;0,0855285935357957;1,99645922706005;0,970891033538026;0,0256713462488229;0,300149285607963;0,0598572472869727
"Pelorias";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"pendent";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"pentagram";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"Persephone";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"Persephone.Tanit";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"Persian.attendant";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"Persian.god.Ana";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"petals";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"phallus";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"Philoctetes";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"pipes";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"pistrix";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"plane.leaf";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"plant";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"plate";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"plough";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"pomegranate";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"poppy";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"Poseidon";390;2,05631647434702;0,0347133105978843;2,04623430071687;0,995096973760641;0,0246311369677357;0,709558856343621;0,0100821736301486
"prawn";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"Prokles.I...Eurysthenes";390;2,05631647434702;0,0347133105978843;2,04727450999796;0,995602834261233;0,0256713462488229;0,739524574483759;0,00904196434906135
"pyramid";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"quiver";390;2,05631647434702;0,0616067104727902;2,04358451426414;0,993808365472089;0,0488747503899103;0,793334849642666;0,0127319600828799
"race.torch";390;2,05631647434702;0,0855285935357957;2,02728112002754;0,985879919418193;0,0564932392163193;0,660518744443934;0,0290353543194763
"ram";390;2,05631647434702;0,10750939575384;2,019357390112;0,982026558316243;0,0705503115188155;0,656224612036253;0,0369590842350243
"raven";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"rhyton";390;2,05631647434702;0,0347133105978843;2,03986625214191;0,992000150555459;0,0182630883927781;0,526111974865665;0,0164502222051062
"rider";390;2,05631647434702;0,261416444446042;1,94905094243621;0,94783607812855;0,15415091253523;0,589675652814745;0,107265531910813
"ring.ornament";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"river.god";390;2,05631647434702;0,0855285935357957;1,99645922706005;0,970891033538026;0,0256713462488229;0,300149285607963;0,0598572472869727
"river.god.Acheloos";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"river.god.Amenanos";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"river.god.Gelas";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"river.god.Hippoaris";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"river.god.Hypsas";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"river.god.Selinus";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"rock";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"rose";390;2,05631647434702;0,0616067104727902;2,04358451426414;0,993808365472089;0,0488747503899103;0,793334849642666;0,0127319600828799
"rosette";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"rudder";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"sandal";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"Sarapis";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"satrap";390;2,05631647434702;0,0347133105978843;2,04998390726106;0,996920431672382;0,028380743511927;0,817575247739602;0,00633256708595731
"satrap.Datames";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"satyr";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"Satyra";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"scallop.shell";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"sceptre";390;2,05631647434702;0,0616067104727902;2,04358451426414;0,993808365472089;0,0488747503899103;0,793334849642666;0,0127319600828799
"scorpion";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"scroll";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"scrotum";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"Scylla";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"sea.eagle";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"sea.horse";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"sea.turtle";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"seal";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"serpent";390;2,05631647434702;0,165795689587917;2,02960597137489;0,98701050966359;0,139085186615786;0,838895069959181;0,0267105029721306
"shell";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"shield";390;2,05631647434702;0,165795689587917;2,01533281754221;0,980069382648008;0,124812032783108;0,752806258674919;0,0409836568048085
"ship";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"ship.back";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"ship.front";390;2,05631647434702;0,0855285935357957;2,04044896591775;0,992283528033152;0,0696610851065285;0,814477149999827;0,0158675084292672
"shrine";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"sickle";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"sickle.shaped.harbour";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"Sikelia";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"Silenus";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"Silenus.mask";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"silphium";390;2,05631647434702;0,0616067104727902;2,04135359577893;0,992723455385029;0,0466438319047047;0,757122585295409;0,0149628785680855
"siren";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"slinger";390;2,05631647434702;0,0347133105978843;2,04727450999796;0,995602834261233;0,0256713462488229;0,739524574483759;0,00904196434906135
"solar.disc";390;2,05631647434702;0,0616067104727902;2,03087867795425;0,987629435103927;0,0361689140800165;0,587093740315696;0,0254377963927737
"spear";390;2,05631647434702;0,128038407537668;2,03711942174844;0,990664349170922;0,108841354939083;0,85006801499826;0,0191970525985843
"spearhead";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"spheric.ornament";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"sphinx";390;2,05631647434702;0,0347133105978843;2,04998390726106;0,996920431672382;0,028380743511927;0,817575247739602;0,00633256708595731
"spiral";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"square";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"stag";390;2,05631647434702;0,0616067104727902;2,02282225957862;0,983711546745725;0,0281124957043932;0,456321973509844;0,033494214768397
"star";390;2,05631647434702;0,10750939575384;2,01110588714035;0,978013799057354;0,0622988085471734;0,57947315311693;0,0452105872066664
"starfish";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"steer";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"stool";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"stork";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"strigil";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"studded.cross.in.square";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"Stymphalian.bird";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"swan";390;2,05631647434702;0,0347133105978843;2,02939133431722;0,986906130274356;0,00778817056808911;0,224356894630609;0,0269251400297952
"swastika";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"swastika.shaped.incuse";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"swastika.shaped.labyrinth";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"swastika.pattern.incuse";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"sword";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"symbol";390;2,05631647434702;0,0347133105978843;2,04727450999796;0,995602834261233;0,0256713462488229;0,739524574483759;0,00904196434906135
"syrinx";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"tablet";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"Tanit";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"Taras";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"Telephos";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"tendril";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"tetraskeles";390;2,05631647434702;0,0347133105978843;2,04998390726106;0,996920431672382;0,028380743511927;0,817575247739602;0,00633256708595731
"throne";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"thunderbolt";390;2,05631647434702;0,147403736655669;2,0346189625169;0,989448359675757;0,125706224825544;0,852802158734894;0,0216975118301246
"torch";390;2,05631647434702;0,0347133105978843;2,04998390726106;0,996920431672382;0,028380743511927;0,817575247739602;0,00633256708595731
"tortoise";390;2,05631647434702;0,0347133105978843;2,04623430071687;0,995096973760641;0,0246311369677357;0,709558856343621;0,0100821736301486
"tree";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"tree.of.Hesperides";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"trefoil";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"triangle";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"triangle.incuse";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"trident";390;2,05631647434702;0,0347133105978843;2,04623430071687;0,995096973760641;0,0246311369677357;0,709558856343621;0,0100821736301486
"tripod";390;2,05631647434702;0,165795689587917;2,02558915808949;0,98505710738553;0,135068373330383;0,814667580719947;0,0307273162575337
"triskeles";390;2,05631647434702;0,128038407537668;2,01949806706988;0,982094970430643;0,0912200002605288;0,712442477337847;0,0368184072771389
"trophy";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"tunny";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"turning.post";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"turtle";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"Tyche";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"vase";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"vine";390;2,05631647434702;0,0347133105978843;2,03986625214191;0,992000150555459;0,0182630883927781;0,526111974865665;0,0164502222051062
"warrior";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"waves";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"wheat";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"wheel";390;2,05631647434702;0,0347133105978843;2,04727450999796;0,995602834261233;0,0256713462488229;0,739524574483759;0,00904196434906135
"wheeled.chair";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"whip";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"windmill.pattern.incuse";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"wine.skin";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"wine.cup";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"wing";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"wolf";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"woman";390;2,05631647434702;0,231885715042758;1,98063484705523;0,963195535202905;0,156204087750966;0,673625314617434;0,0756816272917913
"worm";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"wreath";390;2,05631647434702;0,183349468089932;2,01135658313102;0,978135714138904;0,138389576873928;0,754785810483227;0,0449598912160041
"youth";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"zebu";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"Zeus";390;2,05631647434702;0,10750939575384;2,03339900158091;0,988855084782908;0,0845919229877339;0,78683283814022;0,0229174727661068
"Zeus...Poseidon";390;2,05631647434702;0;2,05631647434702;1;0;NA;0
"acorn";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"aegis";405;2,50675224278186;0,045394778146858;2,49083969171344;0,99365212453116;0,0294822270784429;0,649462962084849;0,015912551068415
"Aiolos";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"Ajax";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"Alexander";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"altar";405;2,50675224278186;0,110453046672597;2,44365301797398;0,974828296258807;0,04735382186472;0,428723546260208;0,0630992248078766
"Ammon";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"amphora";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"anchor";405;2,50675224278186;0,13822795004177;2,43549839487169;0,971575233206497;0,066974102131605;0,484519246008977;0,0712538479101652
"animal.mask";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"ankh";405;2,50675224278186;0,045394778146858;2,49585316657726;0,995652112714378;0,0344957019422614;0,759904626709779;0,0108990762045966
"ant";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"Aphrodite";405;2,50675224278186;0,045394778146858;2,461357464635;0,981890999288992;0;0;0,045394778146858
"Apollo";405;2,50675224278186;0,13822795004177;2,47425229700295;0,987035038714939;0,105728004262863;0,764881518035345;0,0324999457789072
"apple";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"architrave";405;2,50675224278186;0,0799825257464706;2,46949842612452;0,985138612415882;0,0427287090891322;0,534225553523704;0,0372538166573384
"Ares";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"Arethusa";405;2,50675224278186;0,468797590855861;2,23036966182755;0,8897447556893;0,192415009901552;0,410443683275482;0,276382580954309
"Arethusa.Artemis";405;2,50675224278186;0,210882648541173;2,46193419434603;0,982121069776688;0,166064600105345;0,787473987329608;0,0448180484358272
"arm";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"armour";405;2,50675224278186;0,045394778146858;2,47616011971162;0,987796112217183;0,0148026550766232;0,326087177444389;0,0305921230702348
"arrow";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"Artemis";405;2,50675224278186;0,0799825257464706;2,47440846935998;0,987097339390035;0,0476387523245876;0,595614503042744;0,032343773421883
"Asclepius";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"astragalos";405;2,50675224278186;0,045394778146858;2,49083969171344;0,99365212453116;0,0294822270784429;0,649462962084849;0,015912551068415
"Athena";405;2,50675224278186;0,513030835856924;2,33221246567633;0,930372146825393;0,338491058751391;0,659786966188892;0,174539777105533
"athlete";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"Attis...Actaeon";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"Aurelius";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"axe";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"Baal";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"balls";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"barley";405;2,50675224278186;0,0799825257464706;2,48417799812634;0,990994624729859;0,0574082810909515;0,717760292703495;0,022574244655519
"bee";405;2,50675224278186;0,045394778146858;2,48928351864751;0,993031332001537;0,0279260540125086;0,61518207936085;0,0174687241343494
"bell";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"Bellerophon";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"bird";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"bird.trap";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"boar";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"Boeotian.shield";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"bone";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"border.of.rays";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"bow";405;2,50675224278186;0,110453046672597;2,45268770578234;0,978432436968912;0,056388509673079;0,510520183659802;0,0540645369995181
"bow.case";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"bow.drill";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"boy";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"branch";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"buckler";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"bucranium";405;2,50675224278186;0,0799825257464706;2,46949842612452;0,985138612415882;0,0427287090891322;0,534225553523704;0,0372538166573384
"bud";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"bull";405;2,50675224278186;0,045394778146858;2,48231379993111;0,990250954029812;0,0209563352961069;0,461646386470056;0,0244384428507511
"calf";405;2,50675224278186;0,0799825257464706;2,44157237211201;0,973998279703337;0,0148026550766232;0,185073613748392;0,0651798706698474
"cap";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"cart";405;2,50675224278186;0,045394778146858;2,49083969171344;0,99365212453116;0,0294822270784429;0,649462962084849;0,015912551068415
"celery";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"chariot";405;2,50675224278186;0,542348942243927;2,14138970159967;0,854248642946567;0,176986401061734;0,326333080561505;0,365362541182193
"charioteer";405;2,50675224278186;0,110453046672597;2,48377625325442;0,990834359640609;0,0874770571451617;0,791984103475748;0,0229759895274353
"chimaera";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"cicada";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"cippus";405;2,50675224278186;0,045394778146858;2,49083969171344;0,99365212453116;0,0294822270784429;0,649462962084849;0,015912551068415
"circle";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"city.goddess";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"club";405;2,50675224278186;0,163982143143105;2,42470773230411;0,967270594565542;0,0819376326653609;0,499674117527876;0,0820445104777443
"cock";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"cockle.shell";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"column.capital";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"conch.shell";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"corn";405;2,50675224278186;0,210882648541173;2,45954403637322;0,981167581860324;0,163674442132534;0,776139920779584;0,0472082064086381
"cornucopiae";405;2,50675224278186;0,045394778146858;2,47210393255066;0,986178007686651;0,0107464679156579;0,236733570563815;0,0346483102312001
"cow";405;2,50675224278186;0,110453046672597;2,44058407826433;0,973604027000251;0,044284882155067;0,400938529892575;0,0661681645175305
"crab";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"crane";405;2,50675224278186;0,045394778146858;2,48928351864751;0,993031332001537;0,0279260540125086;0,61518207936085;0,0174687241343494
"crayfish";405;2,50675224278186;0,110453046672597;2,44583654957052;0,975699356253994;0,049537353461254;0,448492413324657;0,060915693211343
"crepundia";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"crescent";405;2,50675224278186;0,210882648541173;2,4366857816884;0,972048908584718;0,140816187447713;0,667746675327912;0,07006646109346
"Cretan.bull";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"crook";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"cross";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"cross.hatch.pattern";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"crow";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"cup";405;2,50675224278186;0,0799825257464706;2,47127846475661;0,985848709968289;0,0445087477212223;0,556480897618894;0,0354737780252483
"cuttlefish";405;2,50675224278186;0,163982143143105;2,40449173046417;0,959205975535817;0,0617216308254172;0,376392390307727;0,102260512317688
"dagger";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"date.palm";405;2,50675224278186;0,045394778146858;2,49585316657726;0,995652112714378;0,0344957019422614;0,759904626709779;0,0108990762045966
"deer";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"deity";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
"Demeter";405;2,50675224278186;0,045394778146858;2,47879421330535;0,98884691155378;0,0174367486703506;0,384113534247055;0,0279580294765074
"dented.ornament";405;2,50675224278186;0;2,50675224278186;1;0;NA;0
