"";"DATE";"HAuthority";"HMotifs";"CEAuthoritiesMotifs";"NormCEAuthoritiesMotifs";"CEMotifsAuthorities";"NormCEMotifsAuthorities";"MI"
"shield";415;3,59366575781119;0,0381493895267679;3,57120427812321;0,993749702615175;0,0156879098387845;0,411223089894452;0,0224614796879834
"ship";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"ship.back";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"ship.front";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"shrine";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"sickle";415;3,59366575781119;0,0212593629088005;3,58373488851124;0,997236562894485;0,0113284936088478;0,532870794738552;0,00993086929995268
"sickle.shaped.harbour";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"Sikelia";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"Silenus";415;3,59366575781119;0,0935999632458158;3,53341284451726;0,983233578926207;0,0333470499518826;0,356272041093706;0,0602529132939331
"Silenus.mask";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"silphium";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"siren";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"slinger";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"solar.disc";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"spear";415;3,59366575781119;0,105771613185432;3,52748430251496;0,981583859001807;0,0395901578892048;0,37429851636845;0,0661814552962272
"spearhead";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"spheric.ornament";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"sphinx";415;3,59366575781119;0,0212593629088005;3,57240639490239;0,994084212516818;0;0;0,0212593629088005
"spiral";415;3,59366575781119;0,053384030276785;3,56150192167097;0,991049853183949;0,0212201941365588;0,397500788654146;0,0321638361402266
"square";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"stag";415;3,59366575781119;0,0675401405799532;3,55349219387401;0,988821007115126;0,0273665766427671;0,40518980872376;0,0401735639371861
"star";415;3,59366575781119;0,0675401405799532;3,54799183747795;0,987290437282888;0,0218662202467144;0,323751476661933;0,0456739203332388
"starfish";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"steer";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"stool";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"stork";415;3,59366575781119;0,053384030276785;3,56962810742462;0,993311105704718;0,0293463798902116;0,549722074898744;0,0240376503865734
"strigil";415;3,59366575781119;0,0212593629088005;3,57947979294791;0,996052508547172;0,00707339804551932;0,332719191815067;0,0141859648632812
"studded.cross.in.square";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"Stymphalian.bird";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"swan";415;3,59366575781119;0,0381493895267679;3,57251867805296;0,994115457256351;0,0170023097685399;0,445677112516048;0,021147079758228
"swastika";415;3,59366575781119;0,0212593629088005;3,57841124554668;0,995755166648052;0,0060048506442909;0,282456754233456;0,0152545122645096
"swastika.shaped.incuse";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"swastika.shaped.labyrinth";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"swastika.pattern.incuse";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"sword";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"symbol";415;3,59366575781119;0,0212593629088005;3,58629847631489;0,997949925788093;0,0138920814124996;0,653457089570116;0,00736728149630084
"syrinx";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"tablet";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"Tanit";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"Taras";415;3,59366575781119;0,0212593629088005;3,57947979294791;0,996052508547172;0,00707339804551932;0,332719191815067;0,0141859648632812
"Telephos";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"tendril";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"tetraskeles";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"throne";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"thunderbolt";415;3,59366575781119;0,0675401405799532;3,55058037495961;0,988010742858338;0,0244547577283702;0,362077388622267;0,0430853828515829
"torch";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"tortoise";415;3,59366575781119;0,0381493895267679;3,55551636828442;0,989384268850311;0;0;0,0381493895267679
"tree";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"tree.of.Hesperides";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"trefoil";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"triangle";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"triangle.incuse";415;3,59366575781119;0,0212593629088005;3,57240639490239;0,994084212516818;0;0;0,0212593629088005
"trident";415;3,59366575781119;0,0212593629088005;3,58489163033295;0,997558446425027;0,012485235430558;0,587281730130758;0,00877412747824247
"tripod";415;3,59366575781119;0,0212593629088005;3,57240639490239;0,994084212516818;0;0;0,0212593629088005
"triskeles";415;3,59366575781119;0,0212593629088005;3,5856095511708;0,997758220384609;0,0132031562684096;0,621051360995586;0,00805620664039086
"trophy";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"tunny";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"turning.post";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"turtle";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"Tyche";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"vase";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"vine";415;3,59366575781119;0,105771613185432;3,52760681415522;0,981617949996495;0,0397126695294632;0,375456782150438;0,0660589436559689
"warrior";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"waves";415;3,59366575781119;0,0381493895267679;3,57882560307559;0,995870468837191;0,0233092347911681;0,610998893568478;0,0148401547355999
"wheat";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"wheel";415;3,59366575781119;0,105771613185432;3,52578636048146;0,981111377099501;0,037892215855702;0,358245607819858;0,0678793973297305
"wheeled.chair";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"whip";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"windmill.pattern.incuse";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"wine.skin";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"wine.cup";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"wing";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"wolf";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"woman";415;3,59366575781119;0,27537694861758;3,42317348510075;0,952557559828747;0,104884675907143;0,380876745252915;0,170492272710437
"worm";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"wreath";415;3,59366575781119;0,160680562041547;3,51399669610224;0,977830697934056;0,081011500332592;0,504177352277651;0,0796690617089548
"youth";415;3,59366575781119;0,0675401405799532;3,54867304515769;0,987479995167689;0,0225474279264479;0,333837444412135;0,0449927126535052
"zebu";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"Zeus";415;3,59366575781119;0,0212593629088005;3,57676581113233;0,995297295904014;0,00435941622993674;0,205058648682841;0,0168999466788637
"Zeus...Poseidon";415;3,59366575781119;0;3,59366575781119;1;0;NA;0
"acorn";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"aegis";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Aiolos";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Ajax";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Alexander";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"altar";425;2,93014329780982;0,107827959611001;2,86538772552704;0,977900202924825;0,0430723873282206;0,399454719199067;0,0647555722827802
"Ammon";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"amphora";425;2,93014329780982;0,0442600020458075;2,90469541694966;0,991315141181258;0,018812121185646;0,425036609039831;0,0254478808601615
"anchor";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"animal.mask";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"ankh";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"ant";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Aphrodite";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Apollo";425;2,93014329780982;0,266856446712372;2,75258872719537;0,939404134006973;0,0893018760979221;0,334643877628241;0,17755457061445
"apple";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"architrave";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Ares";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Arethusa";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Arethusa.Artemis";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"arm";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"armour";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"arrow";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Artemis";425;2,93014329780982;0,0442600020458075;2,90948847518196;0,992950917232172;0,0236051794179497;0,533329831153627;0,0206548226278578
"Asclepius";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"astragalos";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Athena";425;2,93014329780982;0,52442256746754;2,43557264663489;0,831212810805327;0,0298519162926123;0,0569234013646067;0,494570651174927
"athlete";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Attis...Actaeon";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Aurelius";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"axe";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Baal";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"balls";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"barley";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"bee";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"bell";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Bellerophon";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"bird";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"bird.trap";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"boar";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Boeotian.shield";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"bone";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"border.of.rays";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"bow";425;2,93014329780982;0,0442600020458075;2,88588329576401;0,984894935998901;0;0;0,0442600020458075
"bow.case";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"bow.drill";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"boy";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"branch";425;2,93014329780982;0,135003431927503;2,83821225321054;0,968625751283906;0,0430723873282206;0,31904661024729;0,0919310445992823
"buckler";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"bucranium";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"bud";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"bull";425;2,93014329780982;0,514653165428929;2,51042221611959;0,85675748964088;0,0949320837387009;0,18445836947215;0,419721081690229
"calf";425;2,93014329780982;0,107827959611001;2,82231533819882;0,963200448356366;0;0;0,107827959611001
"cap";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"cart";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"celery";425;2,93014329780982;0,206192050633232;2,75979602756395;0,941863843187055;0,0358447803873601;0,17384171832657;0,170347270245871
"chariot";425;2,93014329780982;0,285330966881609;2,70426229073352;0,922911276303402;0,0594499598053098;0,208354390885225;0,225881007076299
"charioteer";425;2,93014329780982;0,0442600020458075;2,88588329576401;0,984894935998901;0;0;0,0442600020458075
"chimaera";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"cicada";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"cippus";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"circle";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"city.goddess";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"club";425;2,93014329780982;0,0442600020458075;2,9140086080896;0,99449354926352;0,0281253123255896;0,63545664314432;0,0161346897202179
"cock";425;2,93014329780982;0,0780397770903951;2,88794830110678;0,985599681512309;0,0358447803873601;0,45931423337922;0,0421949967030351
"cockle.shell";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"column.capital";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"conch.shell";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"corn";425;2,93014329780982;0,0780397770903951;2,88794830110678;0,985599681512309;0,0358447803873601;0,45931423337922;0,0421949967030351
"cornucopiae";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"cow";425;2,93014329780982;0,107827959611001;2,82231533819882;0,963200448356366;0;0;0,107827959611001
"crab";425;2,93014329780982;0,107827959611001;2,8676410718838;0,978669225504181;0,0453257336849848;0,42035232650698;0,062502225926016
"crane";425;2,93014329780982;0,0442600020458075;2,90948847518196;0,992950917232172;0,0236051794179497;0,533329831153627;0,0206548226278578
"crayfish";425;2,93014329780982;0,0442600020458075;2,90948847518196;0,992950917232172;0,0236051794179497;0,533329831153627;0,0206548226278578
"crepundia";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"crescent";425;2,93014329780982;0,0442600020458075;2,9140086080896;0,99449354926352;0,0281253123255896;0,63545664314432;0,0161346897202179
"Cretan.bull";425;2,93014329780982;0,0442600020458075;2,90948847518196;0,992950917232172;0,0236051794179497;0,533329831153627;0,0206548226278578
"crook";425;2,93014329780982;0,0442600020458075;2,89630656163709;0,988452190649509;0,0104232658730821;0,235500799622521;0,0338367361727254
"cross";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"cross.hatch.pattern";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"crow";425;2,93014329780982;0,107827959611001;2,86538772552704;0,977900202924825;0,0430723873282206;0,399454719199067;0,0647555722827802
"cup";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"cuttlefish";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"dagger";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"date.palm";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"deer";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"deity";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Demeter";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"dented.ornament";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"diamond";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Dione";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Dionysos";425;2,93014329780982;0,0780397770903951;2,85210352071942;0,973366566355739;0;0;0,0780397770903951
"disc";425;2,93014329780982;0,0780397770903951;2,87570870013737;0,981422547589009;0,0236051794179497;0,302476253752075;0,0544345976724454
"discobolos";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"dog";425;2,93014329780982;0,107827959611001;2,86027798005951;0,976156347779123;0,0379626418606893;0,3520667737537;0,0698653177503115
"dolphin";425;2,93014329780982;0,135003431927503;2,8238547907678;0,963725833094419;0,0287149248854801;0,212697740164858;0,106288507042023
"donkey";425;2,93014329780982;0,247567659567238;2,68257563824258;0,915510050395048;0;0;0,247567659567238
"dotted.square.ornament";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"double.axe";425;2,93014329780982;0,0780397770903951;2,88022883304501;0,982965179620357;0,0281253123255896;0,360397138154449;0,0499144647648055
"double.volute";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"dove";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"drinking.cup";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"eagle";425;2,93014329780982;0,107827959611001;2,84592051761677;0,971256429589637;0,0236051794179497;0,21891520068735;0,0842227801930511
"eel";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Egyptian.attendant";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Enodia";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"eye";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"fig.leaf";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"figure";425;2,93014329780982;0,0442600020458075;2,88588329576401;0,984894935998901;0;0;0,0442600020458075
"fir.tree";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"fish";425;2,93014329780982;0,460505465037271;2,62721721962712;0,896617316153404;0,157579386854576;0,342187875754791;0,302926078182696
"flail";425;2,93014329780982;0,0442600020458075;2,89630656163709;0,988452190649509;0,0104232658730821;0,235500799622521;0,0338367361727254
"floral.ornament";425;2,93014329780982;0,0442600020458075;2,90024075820675;0,989794854188388;0,0143574624427396;0,324389104814775;0,0299025396030679
"flower";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"fly";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"fort";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"galley";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"girl";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"goat";425;2,93014329780982;0,396410132703673;2,55851389342197;0,873170228682798;0,0247807283158217;0,062512852905165;0,371629404387852
"goddess";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"goose";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"gorgoneion";425;2,93014329780982;0,0442600020458075;2,90948847518196;0,992950917232172;0,0236051794179497;0,533329831153627;0,0206548226278578
"grain";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"grapes";425;2,93014329780982;0,227381086896743;2,73860699130044;0,934632443862882;0,0358447803873601;0,157641872842475;0,191536306509382
"grasshopper";425;2,93014329780982;0,0442600020458075;2,90024075820675;0,989794854188388;0,0143574624427396;0,324389104814775;0,0299025396030679
"Great.King.of.Persia";425;2,93014329780982;0,0442600020458075;2,88588329576401;0,984894935998901;0;0;0,0442600020458075
"griffin";425;2,93014329780982;0,107827959611001;2,85216725449143;0,973388317432573;0,0298519162926123;0,276847641375259;0,0779760433183885
"hammer";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"hare";425;2,93014329780982;0,0442600020458075;2,89630656163709;0,988452190649509;0,0104232658730821;0,235500799622521;0,0338367361727254
"Harmonia";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"harpy";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Hecate";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Helios";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"hen";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Hephaestus";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Hera";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Heracles";425;2,93014329780982;0,0442600020458075;2,90948847518196;0,992950917232172;0,0236051794179497;0,533329831153627;0,0206548226278578
"herd";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"herm";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Hermes";425;2,93014329780982;0,367523790423453;2,56261950738636;0,874571393590831;0;0;0,367523790423453
"hippocamp";425;2,93014329780982;0,0780397770903951;2,8808184456049;0,983166402734711;0,0287149248854801;0,367952420625433;0,049324852204915
"hoplite";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"horned.skull";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"horse";425;2,93014329780982;0,227381086896743;2,70276221091308;0,922399328706312;0;0;0,227381086896743
"horse.rein";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"hound";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"hunter";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"hydria";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"incense.burner";425;2,93014329780982;0,0442600020458075;2,88588329576401;0,984894935998901;0;0;0,0442600020458075
"incuse.square";425;2,93014329780982;0,460505465037271;2,63668899257499;0,899849845072704;0,16705115980244;0,362756085400462;0,293454305234831
"Iocastus";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Ionic.capital";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Ionic.column";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"ivy";425;2,93014329780982;0,135003431927503;2,85482306201004;0,974294692052748;0,0596831961277249;0,442086510510154;0,075320235799778
"javelin";425;2,93014329780982;0,0442600020458075;2,89630656163709;0,988452190649509;0,0104232658730821;0,235500799622521;0,0338367361727254
"jug";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"kantharos";425;2,93014329780982;0,285330966881609;2,68722963153181;0,917098366329189;0,0424173006035962;0,14865999673003;0,242913666278012
"ketos";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"king";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"kithara";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Kore";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"krater";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"labyrinth";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"ladle";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"lagobolon";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"laurel";425;2,93014329780982;0,135003431927503;2,88714553979155;0,98532571494015;0,0920056739092328;0,68150618540305;0,0429977580182701
"leaf";425;2,93014329780982;0,0442600020458075;2,89630656163709;0,988452190649509;0,0104232658730821;0,235500799622521;0,0338367361727254
"Leucaspis";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"libation.vessel";425;2,93014329780982;0,107827959611001;2,86538772552704;0,977900202924825;0,0430723873282206;0,399454719199067;0,0647555722827802
"linear.circle.ornament";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"linear.square.ornament";425;2,93014329780982;0,0780397770903951;2,88794830110678;0,985599681512309;0,0358447803873601;0,45931423337922;0,0421949967030351
"lion";425;2,93014329780982;0,367523790423453;2,65537622008184;0,906227426510725;0,0927567126954747;0,252382879999693;0,274767077727978
"lion.mask";425;2,93014329780982;0,0442600020458075;2,89630656163709;0,988452190649509;0,0104232658730821;0,235500799622521;0,0338367361727254
"lizard";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"locust";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"lotus";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Lucilla";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"lyre";425;2,93014329780982;0,0442600020458075;2,90469541694966;0,991315141181258;0,018812121185646;0,425036609039831;0,0254478808601615
"Macedonian.man";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Maenad";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"male.pubes";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"man";425;2,93014329780982;0,160220832403096;2,81351531490819;0,960197174319494;0,0435928495014686;0,272079784180588;0,116627982901628
"man.headed.bull";425;2,93014329780982;0,0780397770903951;2,88794830110678;0,985599681512309;0,0358447803873601;0,45931423337922;0,0421949967030351
"man.headed.goat";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"marsh.bird";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Medea";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Medusa";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Melquarth";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Minotaur";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"monster";425;2,93014329780982;0,0442600020458075;2,90024075820675;0,989794854188388;0,0143574624427396;0,324389104814775;0,0299025396030679
"mule";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"murex.shell";425;2,93014329780982;0,0780397770903951;2,85210352071942;0,973366566355739;0;0;0,0780397770903951
"mussel.shell";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"nail.studded.square";425;2,93014329780982;0,0442600020458075;2,90948847518196;0,992950917232172;0,0236051794179497;0,533329831153627;0,0206548226278578
"naval.standard";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Nike";425;2,93014329780982;0,227381086896743;2,79929169395186;0,955342933584249;0,0965294830387826;0,424527318240053;0,13085160385796
"nymph";425;2,93014329780982;0,160220832403096;2,82012470823682;0,962452829643099;0,0502022428301006;0,3133315566842;0,110018589572996
"nymph.Cyane";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"nymph.Cyme";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"nymph.Euboea";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"nymph.Hesperia";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"nymph.Histiaea";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"nymph.Kamarina";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"nymph.Larissa";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"nymph.Peirene";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"nymph.Segesta";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"nymph.Sinope";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"nymph.Terina";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"obelisk";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"octopus";425;2,93014329780982;0,18386554329236;2,74627775451746;0,937250323753861;0;0;0,18386554329236
"oenochoe";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"oikist";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"olive";425;2,93014329780982;0,18386554329236;2,77612967081007;0,947438192830068;0,0298519162926123;0,162357316972357;0,154013626999748
"omphalos";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"owl";425;2,93014329780982;0,135003431927503;2,8055631317554;0,957483251366054;0,0104232658730821;0,0772074140950682;0,124580166054421
"ox";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Palladium";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Pallas";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"palm";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"palmette";425;2,93014329780982;0,0442600020458075;2,90948847518196;0,992950917232172;0,0236051794179497;0,533329831153627;0,0206548226278578
"Pan";425;2,93014329780982;0,0442600020458075;2,9140086080896;0,99449354926352;0,0281253123255896;0,63545664314432;0,0161346897202179
"panther";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"parsley";425;2,93014329780982;0,0442600020458075;2,90948847518196;0,992950917232172;0,0236051794179497;0,533329831153627;0,0206548226278578
"pattern";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"patterned.incuse";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Pegasus";425;2,93014329780982;0,0442600020458075;2,88588329576401;0,984894935998901;0;0;0,0442600020458075
"pellet";425;2,93014329780982;0,266856446712372;2,77795178944274;0,948060045909413;0,114664938345289;0,429687720712549;0,152191508367083
"Pelorias";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"pendent";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"pentagram";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Persephone";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Persephone.Tanit";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Persian.attendant";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"Persian.god.Ana";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"petals";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
"phallus";425;2,93014329780982;0;2,93014329780982;1;0;NA;0
