"";"DATE";"HAuthority";"HMotifs";"CEAuthoritiesMotifs";"NormCEAuthoritiesMotifs";"CEMotifsAuthorities";"NormCEMotifsAuthorities";"MI"
"grasshopper";5;4,33858139080517;0,0140487853572839;4,33078022696488;0,998201909071748;0,00624762151699354;0,444709016338862;0,00780116384029128
"Great.King.of.Persia";5;4,33858139080517;0,0422551728383;4,30271762753249;0,991733758101511;0,00639140956562034;0,151257446989477;0,0358637632726797
"griffin";5;4,33858139080517;0,124688797161119;4,23061550393991;0,97511493339872;0,0167229102958588;0,134117183552986;0,10796588686526
"hammer";5;4,33858139080517;0,0140487853572839;4,32848130811146;0,997672031066395;0,00394870266357472;0,281070751894392;0,0101000826937101
"hare";5;4,33858139080517;0,194017909998814;4,20514323815689;0,969243828655358;0,0605797573505376;0,312237964788446;0,133438152648278
"Harmonia";5;4,33858139080517;0,00539350328035226;4,33528926421126;0,99924119745664;0,00210137668643551;0,389612572238625;0,00329212659391676
"harpy";5;4,33858139080517;0,00539350328035226;4,33622685104797;0,999457301927725;0,00303896352315469;0,563448906061704;0,00235453975719757
"Hecate";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"Helios";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"hen";5;4,33858139080517;0,025405449122732;4,322420975538;0,996275184487396;0,00924503385556452;0,36389964258858;0,0161604152671675
"Hephaestus";5;4,33858139080517;0,0289407096737726;4,31358938379497;0,994239590142722;0,00394870266357472;0,136441113852616;0,0249920070101988
"Hera";5;4,33858139080517;0,0179870318007085;4,32400392645109;0,996640038980258;0,00340956744662702;0,189556981074149;0,0145774643540815
"Heracles";5;4,33858139080517;0,147086751882511;4,24662601305599;0,978805197029595;0,0551313741333308;0,374822160580229;0,0919553777491817
"herd";5;4,33858139080517;0,00539350328035226;4,33318788752482;0,998756850962441;0;0;0,00539350328035226
"herm";5;4,33858139080517;0,0179870318007085;4,3298591874639;0,997989618597508;0,00926482845943521;0,515083787146598;0,00872220334127327
"Hermes";5;4,33858139080517;0,08795434480745;4,25546307255144;0,980842051636998;0,00483602655372106;0,0549833730705187;0,083118318253729
"hippocamp";5;4,33858139080517;0,0690607422731757;4,30815315322182;0,992986592887749;0,0386325046898248;0,559398920692318;0,0304282375833509
"hoplite";5;4,33858139080517;0,00539350328035226;4,33318788752482;0,998756850962441;0;0;0,00539350328035226
"horned.skull";5;4,33858139080517;0,00989047056089998;4,33382382892807;0,998903429151477;0,00513290868379812;0,518975174355208;0,00475756187710275
"horse";5;4,33858139080517;0,151403467741468;4,23174077965031;0,975374298294532;0,044562856586607;0,29433180924694;0,106840611154863
"horse.rein";5;4,33858139080517;0,0179870318007085;4,32867092276649;0,997715735364631;0,0080765637620237;0,44902148678614;0,00991046803868478
"hound";5;4,33858139080517;0,0662416842212856;4,29169550990367;0,989193269255967;0,0193558033197823;0,292199746237168;0,0468858809015034
"hunter";5;4,33858139080517;0,00539350328035226;4,33590191706157;0,999382407865096;0,00271402953675182;0,503203464553109;0,00267947374360045
"hydria";5;4,33858139080517;0,0217615292930011;4,32619664812058;0,997145439587503;0,0093767866084109;0,430888219396724;0,0123847426845902
"incense.burner";5;4,33858139080517;0,00989047056089998;4,33363794137552;0,998860583913413;0,00494702113125012;0,500180562773948;0,00494344942964986
"incuse.square";5;4,33858139080517;0,578251730423949;3,993847506264;0,920542257136914;0,233517845882782;0,403834236192562;0,344733884541168
"Iocastus";5;4,33858139080517;0,0357436353197347;4,31367864879092;0,994260164839357;0,0108408933054802;0,3032957674424;0,0249027420142545
"Ionic.capital";5;4,33858139080517;0,025405449122732;4,3285766025417;0,997693995487864;0,0154006608592647;0,606195182177854;0,0100047882634673
"Ionic.column";5;4,33858139080517;0,00989047056089998;4,33471994680856;0,999109975439254;0,00602902656428927;0,609579344801231;0,0038614439966107
"ivy";5;4,33858139080517;0,0981900181866715;4,30741336300574;0,992816078576863;0,0670219903872438;0,682574375939381;0,0311680277994286
"javelin";5;4,33858139080517;0,00539350328035226;4,33480521921046;0,999129629882544;0,00161733168564471;0,299866636131734;0,00377617159470756
"jug";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"kantharos";5;4,33858139080517;0,149251424740325;4,23215300861296;0,975469312983785;0,0428230425481084;0,286918819184567;0,106428382192217
"ketos";5;4,33858139080517;0,025405449122732;4,32826415032094;0,997621978348477;0,0150882086385016;0,593896552098389;0,0103172404842304
"king";5;4,33858139080517;0,00989047056089998;4,3311596241937;0,998289356371832;0,00246870394943155;0,249604296805764;0,00742176661146843
"kithara";5;4,33858139080517;0,00539350328035226;4,33546678981929;0,99928211534939;0,00227890229446981;0,422527284403722;0,00311460098588245
"Kore";5;4,33858139080517;0,00989047056089998;4,33385656741602;0,998910975048397;0,0051656471717525;0,522285278536075;0,00472482338914748
"krater";5;4,33858139080517;0,00539350328035226;4,33604353192636;0,999415048687528;0,00285564440153596;0,529460028686485;0,0025378588788163
"labyrinth";5;4,33858139080517;0,00539350328035226;4,33408400540531;0,998963397250218;0,000896117880491154;0,166147647254722;0,00449738539986111
"ladle";5;4,33858139080517;0,00539350328035226;4,33560590080168;0,999314179051753;0,00241801327686186;0,448319608086701;0,0029754900034904
"lagobolon";5;4,33858139080517;0,00539350328035226;4,33631615710586;0,999477886088732;0,00312826958104395;0,580006985893524;0,00226523369930831
"laurel";5;4,33858139080517;0,0981900181866715;4,30924347475968;0,99323790119331;0,0688521021411823;0,701212846404467;0,0293379160454919
"leaf";5;4,33858139080517;0,0323828891564704;4,32167682639519;0,996103665487109;0,01547832474649;0,477978498820799;0,0169045644099803
"Leucaspis";5;4,33858139080517;0,0140487853572839;4,33344782390312;0,998816763720757;0,00891521845523524;0,634589982586141;0,00513356690204869
"libation.vessel";5;4,33858139080517;0,0604982941023025;4,30444738591331;0,992132450260308;0,0263642892104388;0,435785663077653;0,0341340048918637
"linear.circle.ornament";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"linear.square.ornament";5;4,33858139080517;0,0515880264456543;4,30828773741159;0,99301761320929;0,0212943730520774;0,412777431493916;0,0302936533935778
"lion";5;4,33858139080517;0,29918997184438;4,14719019413462;0,955886226526446;0,107798775173825;0,360302100064686;0,191391196670557
"lion.mask";5;4,33858139080517;0,0604982941023025;4,29345547387686;0,989598923504363;0,0153723771739891;0,254096043567682;0,0451259169283125
"lizard";5;4,33858139080517;0,0390319890677251;4,30925045338562;0,993239509697406;0,00970105164817348;0,248541052605365;0,0293309374195525
"locust";5;4,33858139080517;0,00539350328035226;4,33631615710586;0,999477886088732;0,00312826958104395;0,580006985893524;0,00226523369930831
"lotus";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"Lucilla";5;4,33858139080517;0,00539350328035226;4,33535401362103;0,9992561215537;0,00216612609621425;0,401617646939259;0,00322737718413801
"lyre";5;4,33858139080517;0,0323828891564704;4,32104690816408;0,99595847557954;0,0148484065153758;0,458526305161655;0,0175344826410946
"Macedonian.man";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"Maenad";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"male.pubes";5;4,33858139080517;0,00539350328035226;4,33651757697043;0,999524311370735;0,0033296894456063;0,61735189032625;0,00206381383474596
"man";5;4,33858139080517;0,105640481601681;4,2789248621285;0,986249761545766;0,0459839529250106;0,435287232960501;0,0596565286766726
"man.headed.bull";5;4,33858139080517;0,0981900181866715;4,27948697608166;0,986379323239447;0,0390956034631644;0,398162707219779;0,0590944147235071
"man.headed.goat";5;4,33858139080517;0,00539350328035226;4,33595264860663;0,999394100983305;0,00276476108181001;0,51260951149907;0,00262874219854226
"marsh.bird";5;4,33858139080517;0,0323828891564704;4,32169039165798;0,996106792145702;0,015491890009276;0,47839740099844;0,0168909991471953
"Medea";5;4,33858139080517;0,00539350328035226;4,33442223949953;0,999041356855849;0,00123435197471533;0,228859038467983;0,00415915130563693
"Medusa";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"Melquarth";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"Minotaur";5;4,33858139080517;0,00539350328035226;4,33408400540531;0,998963397250218;0,000896117880491154;0,166147647254722;0,00449738539986111
"monster";5;4,33858139080517;0,00989047056089998;4,33456397709662;0,999074025966859;0,00587305685234529;0,593809649013391;0,00401741370855468
"mule";5;4,33858139080517;0,105640481601681;4,26792452463669;0,983714292805886;0,0349836154331973;0,331157288406762;0,070656866168485
"murex.shell";5;4,33858139080517;0,0217615292930011;4,32492469869179;0,996852267853652;0,00810483717961485;0,372438768916002;0,0136566921133863
"mussel.shell";5;4,33858139080517;0,0289407096737726;4,31053679901189;0,993535999612058;0,000896117880491154;0,030963922121898;0,0280445917932814
"nail.studded.square";5;4,33858139080517;0,00539350328035226;4,33604353192636;0,999415048687528;0,00285564440153596;0,529460028686485;0,0025378588788163
"naval.standard";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"Nike";5;4,33858139080517;0,364807448632259;4,13366588528912;0,952769007410962;0,159891943116206;0,438291333457347;0,204915505516055
"nymph";5;4,33858139080517;0,254824500727531;4,20805944206729;0,969915984746881;0,124302551989651;0,487796705712223;0,130521948737883
"nymph.Cyane";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"nymph.Cyme";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"nymph.Euboea";5;4,33858139080517;0,00539350328035226;4,33318788752482;0,998756850962441;0;0;0,00539350328035226
"nymph.Hesperia";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"nymph.Histiaea";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"nymph.Kamarina";5;4,33858139080517;0,00539350328035226;4,33564632792115;0,999323497102015;0,00245844039632814;0,45581512952516;0,00293506288402412
"nymph.Larissa";5;4,33858139080517;0,00989047056089998;4,3311596241937;0,998289356371832;0,00246870394943155;0,249604296805764;0,00742176661146843
"nymph.Peirene";5;4,33858139080517;0,0217615292930011;4,32800048301911;0,997561205649274;0,0111806215069388;0,513779218197438;0,0105809077860624
"nymph.Segesta";5;4,33858139080517;0,0140487853572839;4,33187169832085;0,998453482398984;0,00733909287296175;0,522400526900827;0,00670969248432218
"nymph.Sinope";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"nymph.Terina";5;4,33858139080517;0,00539350328035226;4,33614166879973;0,999437668263961;0,00295378127491386;0,547655414556629;0,00243972200543841
"obelisk";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"octopus";5;4,33858139080517;0,0485286554060798;4,31934625069202;0,995566490891719;0,0292935152929283;0,603633359461643;0,0192351401131514
"oenochoe";5;4,33858139080517;0,00539350328035226;4,33318788752482;0,998756850962441;0;0;0,00539350328035226
"oikist";5;4,33858139080517;0,00539350328035226;4,33318788752482;0,998756850962441;0;0;0,00539350328035226
"olive";5;4,33858139080517;0,2464059747997;4,2155427038949;0,971640802412735;0,123367287889425;0,500666787766444;0,123038686910276
"omphalos";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"owl";5;4,33858139080517;0,16198185270928;4,23068319426099;0,975130535346679;0,054083656165095;0,333887131555179;0,107898196544186
"ox";5;4,33858139080517;0,0357436353197347;4,31297657931778;0,994098344785773;0,0101388238323423;0,283653963611936;0,0256048114873932
"Palladium";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"Pallas";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"palm";5;4,33858139080517;0,025405449122732;4,32543683563275;0,996970310341468;0,0122608939503106;0,482608825023287;0,0131445551724223
"palmette";5;4,33858139080517;0,0289407096737726;4,32902658716892;0,99779771248351;0,0193859060375248;0,669849020844612;0,00955480363624783
"Pan";5;4,33858139080517;0,0289407096737726;4,32419163988798;0,996683305066563;0,0145509587565851;0,502785139708299;0,0143897509171884
"panther";5;4,33858139080517;0,00539350328035226;4,33442223949953;0,999041356855849;0,00123435197471533;0,228859038467983;0,00415915130563693
"parsley";5;4,33858139080517;0,0217615292930011;4,32518280388196;0,996911758541258;0,00836294236979018;0,384299387106027;0,0133985869232109
"pattern";5;4,33858139080517;0,00989047056089998;4,3340372879751;0,998952629345688;0,00534636773082742;0,54055746871774;0,00454410283007256
"patterned.incuse";5;4,33858139080517;0,00539350328035226;4,33602198085401;0,999410081379;0,0028340933291906;0,525464282095607;0,00255940995116166
"Pegasus";5;4,33858139080517;0,259798605231733;4,11663071621359;0,948842569817414;0,0378479306401509;0,145681808439239;0,221950674591583
"pellet";5;4,33858139080517;0,249792970281411;4,23208231029249;0,975453017721785;0,143293889768727;0,573650609972312;0,106499080512686
"Pelorias";5;4,33858139080517;0,00539350328035226;4,33631615710586;0,999477886088732;0,00312826958104395;0,580006985893524;0,00226523369930831
"pendent";5;4,33858139080517;0,00539350328035226;4,33318788752482;0,998756850962441;0;0;0,00539350328035226
"pentagram";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"Persephone";5;4,33858139080517;0,00539350328035226;4,33687567815734;0,999606850144278;0,00368779063251701;0,68374680441024;0,00170571264783526
"Persephone.Tanit";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"Persian.attendant";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"Persian.god.Ana";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"petals";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"phallus";5;4,33858139080517;0,00539350328035226;4,33442223949953;0,999041356855849;0,00123435197471533;0,228859038467983;0,00415915130563693
"Philoctetes";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"pipes";5;4,33858139080517;0,00539350328035226;4,33631615710586;0,999477886088732;0,00312826958104395;0,580006985893524;0,00226523369930831
"pistrix";5;4,33858139080517;0,0454190897908111;4,32231698705045;0,996251216171906;0,0291546860360929;0,641903793545227;0,0162644037547182
"plane.leaf";5;4,33858139080517;0,00539350328035226;4,33602198085401;0,999410081379;0,0028340933291906;0,525464282095607;0,00255940995116166
"plant";5;4,33858139080517;0,0140487853572839;4,33204383002686;0,998493157050789;0,00751122457897146;0,534652953116483;0,00653756077831247
"plate";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"plough";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"pomegranate";5;4,33858139080517;0,00539350328035226;4,33614166879973;0,999437668263961;0,00295378127491386;0,547655414556629;0,00243972200543841
"poppy";5;4,33858139080517;0,00989047056089998;4,33435873105594;0,999026718789191;0,00566781081166479;0,573057750565616;0,00422265974923519
"Poseidon";5;4,33858139080517;0,0575699538001171;4,28573644368994;0,987819763568979;0,0047250066848834;0,0820741788553215;0,0528449471152337
"prawn";5;4,33858139080517;0,0140487853572839;4,3313693123313;0,998337687408801;0,00683670688340854;0,48664042545599;0,00721207847387539
"Prokles.I...Eurysthenes";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"pyramid";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"quiver";5;4,33858139080517;0,025405449122732;4,32645580353482;0,997205172341344;0,0132798618523813;0,522717067044442;0,0121255872703507
"race.torch";5;4,33858139080517;0,00539350328035226;4,33651757697043;0,999524311370735;0,0033296894456063;0,61735189032625;0,00206381383474596
"ram";5;4,33858139080517;0,0662416842212856;4,2951160554812;0,989981671101968;0,0227763488973194;0,343837104461794;0,0434653353239671
"raven";5;4,33858139080517;0,00539350328035226;4,3359277804575;0,99938836912146;0,00273989293267896;0,507998751509057;0,00265361034767331
"rhyton";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"rider";5;4,33858139080517;0,182304777627848;4,2378174340627;0,976774906895599;0,0815408208853743;0,44727747646762;0,100763956742473
"ring.ornament";5;4,33858139080517;0,0140487853572839;4,33186712601345;0,998452428527457;0,00733452056556683;0,522075067633094;0,00671426479171711
"river.god";5;4,33858139080517;0,0454190897908111;4,31886511494494;0,995455593871764;0,0257028139305815;0,565903324988726;0,0197162758602278
"river.god.Acheloos";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"river.god.Amenanos";5;4,33858139080517;0,0140487853572839;4,33028947980425;0,99808879671625;0,00575687435635874;0,4097773729153;0,00829191100092519
"river.god.Gelas";5;4,33858139080517;0,0718470429022515;4,28413398679415;0,987450413140477;0,0173996388912316;0,24217613124181;0,0544474040110208
"river.god.Hippoaris";5;4,33858139080517;0,00539350328035226;4,33564632792115;0,999323497102015;0,00245844039632814;0,45581512952516;0,00293506288402412
"river.god.Hypsas";5;4,33858139080517;0,0179870318007085;4,32791565892125;0,997541654535622;0,00732129991678665;0,407032132811278;0,0106657318839218
"river.god.Selinus";5;4,33858139080517;0,0390319890677251;4,31349266283907;0,994217296921231;0,0139432611016277;0,357226506633687;0,0250887279660974
"rock";5;4,33858139080517;0,0217615292930011;4,32901304442557;0,997794591015423;0,0121931829134008;0,560309100947345;0,00956834637960124
"rose";5;4,33858139080517;0,0179870318007085;4,3320372764344;0,998491646512697;0,0114429174299406;0,636175971484629;0,00654411437076785
"rosette";5;4,33858139080517;0,0140487853572839;4,32598660711465;0,997097027217879;0,00145400166675902;0,10349661054542;0,0125947836905249
"rudder";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"sandal";5;4,33858139080517;0,00539350328035226;4,3349353776691;0,999159630116931;0,001747490144278;0,323999088059118;0,00364601313607427
"Sarapis";5;4,33858139080517;0,00539350328035226;4,33480521921046;0,999129629882544;0,00161733168564471;0,299866636131734;0,00377617159470756
"satrap";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"satrap.Datames";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"satyr";5;4,33858139080517;0,0800241237549137;4,27755077473873;0,985933048024457;0,0189935076884753;0,237347274762369;0,0610306160664393
"Satyra";5;4,33858139080517;0,00539350328035226;4,33619411256002;0,999449756030805;0,00300622503520032;0,557378920330233;0,00238727824515195
"scallop.shell";5;4,33858139080517;0,0323828891564704;4,32543378758527;0,996969607796741;0,0192352859365696;0,593995361057099;0,0131476032199007
"sceptre";5;4,33858139080517;0,0746021267448889;4,28781213733512;0,988298190376779;0,023832873274837;0,319466405513296;0,0507692534700519
"scorpion";5;4,33858139080517;0,00539350328035226;4,3360643875575;0,999419855703754;0,00287650003267803;0,533326834741474;0,00251700324767423
"scroll";5;4,33858139080517;0,0289407096737726;4,32426484726034;0,996700178640149;0,0146241661289404;0,50531470353657;0,0143165435448322
"scrotum";5;4,33858139080517;0,00539350328035226;4,3360643875575;0,999419855703754;0,00287650003267803;0,533326834741474;0,00251700324767423
"Scylla";5;4,33858139080517;0,0800241237549137;4,28671248833151;0,98804473218283;0,0281552212812484;0,351834171499061;0,0518689024736654
"sea.eagle";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"sea.horse";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"sea.turtle";5;4,33858139080517;0,0515880264456543;4,31157052257208;0,993774262644851;0,0245771582125629;0,476412065083626;0,0270108682330914
"seal";5;4,33858139080517;0,00989047056089998;4,32992527221899;0,998004850478424;0,00123435197471533;0,124802148402837;0,00865611858618465
"serpent";5;4,33858139080517;0,0718470429022515;4,31296550335049;0,994095791885115;0,0462311554475709;0,643466363820551;0,0256158874546806
"shell";5;4,33858139080517;0,0515880264456543;4,31737941213008;0,995113154101472;0,0303860477705671;0,589013572802159;0,0212019786750872
"shield";5;4,33858139080517;0,0575699538001171;4,31452385217802;0,99445497584115;0,0335124151729635;0,582116415957509;0,0240575386271535
"ship";5;4,33858139080517;0,00539350328035226;4,33480521921046;0,999129629882544;0,00161733168564471;0,299866636131734;0,00377617159470756
"ship.back";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"ship.front";5;4,33858139080517;0,00989047056089998;4,33291672757037;0,998694351281088;0,00422580732609745;0,427260492822591;0,00566466323480252
"shrine";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"sickle";5;4,33858139080517;0,0289407096737726;4,32645837876492;0,997205765906354;0,0168176976335248;0,581108681269339;0,0121230120402478
"sickle.shaped.harbour";5;4,33858139080517;0,00989047056089998;4,3340372879751;0,998952629345688;0,00534636773082742;0,54055746871774;0,00454410283007256
"Sikelia";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"Silenus";5;4,33858139080517;0,0931176487332657;4,27912553531414;0,986296014725681;0,0336617932422385;0,36149745725069;0,0594558554910272
"Silenus.mask";5;4,33858139080517;0,00539350328035226;4,33595264860663;0,999394100983305;0,00276476108181001;0,51260951149907;0,00262874219854226
"silphium";5;4,33858139080517;0,0454190897908111;4,29316230101436;0,98953135006593;0;0;0,0454190897908102
"siren";5;4,33858139080517;0,00539350328035226;4,33622685104797;0,999457301927725;0,00303896352315469;0,563448906061704;0,00235453975719757
"slinger";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"solar.disc";5;4,33858139080517;0,00539350328035226;4,33590191706157;0,999382407865096;0,00271402953675182;0,503203464553109;0,00267947374360045
"spear";5;4,33858139080517;0,100693932296434;4,29131801844103;0,989106261216096;0,0534305599322957;0,530623431956165;0,0472633723641405
"spearhead";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"spheric.ornament";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"sphinx";5;4,33858139080517;0,0422551728383;4,30570805923233;0,992423022962642;0,00938184126546115;0,222028230753264;0,0328733315728389
"spiral";5;4,33858139080517;0,0140487853572839;4,33046222715559;0,998128613268202;0,00592962170770495;0,422073621092843;0,00811916364957987
"square";5;4,33858139080517;0,00539350328035226;4,33572030443628;0,999340547955386;0,00253241691146222;0,469530985674458;0,00286108636889004
"stag";5;4,33858139080517;0,122367393737387;4,24088042537929;0,977480896029071;0,0246664283115079;0,201576805373861;0,0977009654258802
"star";5;4,33858139080517;0,0956648220523242;4,27538893166423;0,985434764627244;0,0324723629113866;0,339438909880851;0,0631924591409376
"starfish";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"steer";5;4,33858139080517;0,00539350328035226;4,33621068905391;0,999453576748315;0,00302280152908985;0,560452339039353;0,00237070175126242
"stool";5;4,33858139080517;0,00989047056089998;4,33368389347398;0,99887117541656;0,0049929732297036;0,50482666107337;0,00489749733119638
"stork";5;4,33858139080517;0,0140487853572839;4,33209036521726;0,998503882950849;0,00755775976937301;0,537965352674031;0,00649102558791093
"strigil";5;4,33858139080517;0,00989047056089998;4,33379023961732;0,998895687148337;0,00509931937304575;0,515579045673004;0,00479115118785423
"studded.cross.in.square";5;4,33858139080517;0,00539350328035226;4,33604353192636;0,999415048687528;0,00285564440153596;0,529460028686485;0,0025378588788163
"Stymphalian.bird";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"swan";5;4,33858139080517;0,0323828891564704;4,31740154425888;0,995118255337752;0,0112030426101795;0,345955623540804;0,0211798465462909
"swastika";5;4,33858139080517;0,0575699538001171;4,30951737224697;0,993301031848843;0,0285059352419124;0,495152998400606;0,0290640185582047
"swastika.shaped.incuse";5;4,33858139080517;0,00539350328035226;4,33572030443628;0,999340547955386;0,00253241691146222;0,469530985674458;0,00286108636889004
"swastika.shaped.labyrinth";5;4,33858139080517;0,00539350328035226;4,33408400540531;0,998963397250218;0,000896117880491154;0,166147647254722;0,00449738539986111
"swastika.pattern.incuse";5;4,33858139080517;0,0140487853572839;4,33199508053932;0,998481920777189;0,00746247509142872;0,531182938712892;0,00658631026585521
"sword";5;4,33858139080517;0,00989047056089998;4,33237871087679;0,998570343766852;0,00368779063251701;0,372863010896161;0,00620267992838297
"symbol";5;4,33858139080517;0,00989047056089998;4,33401872945166;0,998948351790016;0,00532780920739118;0,53868106422091;0,0045626613535088
"syrinx";5;4,33858139080517;0,00539350328035226;4,33602198085401;0,999410081379;0,0028340933291906;0,525464282095607;0,00255940995116166
"tablet";5;4,33858139080517;0,00539350328035226;4,33504361747183;0,999184578318424;0,00185572994700767;0,34406764037167;0,0035377733333446
"Tanit";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"Taras";5;4,33858139080517;0,0485286554060798;4,30789235457752;0,992926481385669;0,017839619178428;0,367610003391791;0,0306890362276517
"Telephos";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"tendril";5;4,33858139080517;0,00539350328035226;4,33504361747183;0,999184578318424;0,00185572994700767;0,34406764037167;0,0035377733333446
"tetraskeles";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"throne";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"thunderbolt";5;4,33858139080517;0,0515880264456543;4,31144919762871;0,99374629844816;0,0244558332691938;0,474060260765294;0,0271321931764614
"torch";5;4,33858139080517;0,025405449122732;4,32966679690701;0,99794527448141;0,0164908552245659;0,649107014203911;0,00891459389816607
"tortoise";5;4,33858139080517;0,0289407096737726;4,31783745260247;0,995218727889567;0,00819677147107267;0,283226346674593;0,0207439382026999
"tree";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"tree.of.Hesperides";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"trefoil";5;4,33858139080517;0,00539350328035226;4,33604353192636;0,999415048687528;0,00285564440153596;0,529460028686485;0,0025378588788163
"triangle";5;4,33858139080517;0,00539350328035226;4,33464188919158;0,999091983932365;0,00145400166675902;0,269583903296348;0,00393950161359324
"triangle.incuse";5;4,33858139080517;0,00539350328035226;4,33318788752482;0,998756850962441;0;0;0,00539350328035226
"trident";5;4,33858139080517;0,0662416842212856;4,28679963287025;0,988064818135102;0,0144599262863654;0,218290438359943;0,0517817579349211
"tripod";5;4,33858139080517;0,151403467741468;4,20341925316365;0,968846467205163;0,0162413300999491;0,107271850124875;0,13516213764152
"triskeles";5;4,33858139080517;0,0217615292930011;4,32399945011318;0,996639007228747;0,00717958860101042;0,329921142229627;0,0145819406919907
"trophy";5;4,33858139080517;8,88178419700125e-16;4,33858139080517;1;0;0;8,88178419700125e-16
"tunny";5;4,33858139080517;0,112915767974888;4,23832685474272;0,976892323312196;0,01266123191244;0,112129883536334;0,100254536062448
"turning.post";5;4,33858139080517;0,00989047056089998;4,33379023961732;0,998895687148337;0,00509931937304575;0,515579045673004;0,00479115118785423
"turtle";5;4,33858139080517;0,0546007641626227;4,29745805109092;0,990521477872606;0,013477424448376;0,246835820982923;0,0411233397142476
